brand_id,brand_name,product_name,campaign_name,campaign_phase
2646,Coca-Cola,Diet Coke,DigitalTransformation,Post-Launch
2647,Amazon,Ring Camera,ValentinesDeals,Post-Launch
2648,Coca-Cola,Diet Coke,HolidaySpecial,Post-Launch
2649,Amazon,Halo Band,HolidaySpecial,Launch
2650,Amazon,Eero WiFi,NextGeneration,Pre-Launch
2651,Samsung,Galaxy Tab,NextGeneration,Pre-Launch
2652,Toyota,RAV4,WinterWonders,Pre-Launch
2653,Apple,MacBook Pro,HolidaySpecial,Pre-Launch
2654,Amazon,Kindle,SummerSale,Pre-Launch
2655,Toyota,Sienna,SummerSale,Launch
2656,Microsoft,Surface Duo,ReferralBonus,Pre-Launch
2657,Google,Nest Thermostat,LoyaltyRewards,Pre-Launch
2658,Microsoft,Surface Duo,HolidaySpecial,Pre-Launch
2659,Apple,iMac,LocalTouchpoints,Pre-Launch
2660,Microsoft,Surface Duo,NewYearNewYou,Pre-Launch
2661,Nike,React,SummerDreams,Launch
2662,Toyota,Tacoma,CyberMonday,Post-Launch
2663,Nike,FlyKnit,NewYearNewYou,Launch
2664,Coca-Cola,Coke Zero,WinterWonders,Post-Launch
2665,Microsoft,Surface Pro,BackToSchool,Post-Launch
2666,Adidas,NMD,GlobalCampaign,Pre-Launch
2667,Toyota,Prius,CustomerFirst,Launch
2668,Google,Pixel Buds,SummerDreams,Pre-Launch
2669,Apple,Apple Watch,SummerDreams,Pre-Launch
2670,Microsoft,Surface Go,SustainableFuture,Pre-Launch
2671,Coca-Cola,Coca-Cola Cherry,CustomerFirst,Launch
2672,Samsung,Galaxy Tab,ReferralBonus,Pre-Launch
2673,Microsoft,Surface Go,BlackFriday,Pre-Launch
2674,Coca-Cola,Fanta,EarthDay,Launch
2675,Nike,Air Jordan,CustomerFirst,Post-Launch
2676,Nike,Dri-FIT,ReferralBonus,Post-Launch
2677,Google,Chromebook,LocalTouchpoints,Post-Launch
2678,Toyota,Tundra,SummerSale,Post-Launch
2679,Microsoft,Surface Pro,SummerSale,Post-Launch
2680,Adidas,NMD,ReferralBonus,Launch
2681,Adidas,NMD,SpringBlast2025,Launch
2682,Amazon,Fire TV,CyberMonday,Post-Launch
2683,Nike,Epic React,LaunchWave,Launch
2684,Apple,iPhone 15,InnovationX,Pre-Launch
2685,Nike,Air Jordan,ValentinesDeals,Pre-Launch
2686,Coca-Cola,Coca-Cola Vanilla,BlackFriday,Launch
2687,Amazon,Fire TV,HolidaySpecial,Pre-Launch
2688,Google,Nest Thermostat,NextGeneration,Pre-Launch
2689,Toyota,Sienna,BackToSchool,Launch
2690,Apple,Mac Mini,SustainableFuture,Launch
2691,Coca-Cola,Coke Zero,BackToSchool,Launch
2692,Adidas,Superstar,FallCollection,Post-Launch
2693,Toyota,Sienna,ReferralBonus,Launch
2694,Apple,MacBook Pro,SummerSale,Pre-Launch
2695,Apple,AirPods Pro,CustomerFirst,Post-Launch
2696,Coca-Cola,Fanta,LocalTouchpoints,Launch
2697,Coca-Cola,Diet Coke,CustomerFirst,Pre-Launch
2698,Google,Pixel Tablet,CyberMonday,Launch
2699,Nike,Air Force 1,BlackFriday,Post-Launch
2700,Toyota,RAV4,SummerSale,Pre-Launch
2701,Toyota,Sienna,LoyaltyRewards,Pre-Launch
2702,Samsung,Galaxy Z Fold,PowerRelease,Post-Launch
2703,Google,Nest Thermostat,NextGeneration,Post-Launch
2704,Microsoft,Xbox Elite Controller,SummerDreams,Pre-Launch
2705,Microsoft,Surface Go,LoyaltyRewards,Launch
2706,Toyota,Highlander,PowerRelease,Launch
2707,Nike,Zoom Pegasus,BlackFriday,Pre-Launch
2708,Adidas,Superstar,BlackFriday,Post-Launch
2709,Nike,Air Max,InnovationX,Post-Launch
2710,Adidas,Yeezy,BlackFriday,Launch
2711,Amazon,Eero WiFi,BackToSchool,Pre-Launch
2712,Amazon,Eero WiFi,LocalTouchpoints,Launch
2713,Amazon,Kindle,LaunchWave,Post-Launch
2714,Toyota,Highlander,CustomerFirst,Pre-Launch
2715,Coca-Cola,Coke Zero,CyberMonday,Pre-Launch
2716,Apple,iPad Air,ValentinesDeals,Launch
2717,Adidas,Ultraboost,PowerRelease,Post-Launch
2718,Amazon,Fire Tablet,LocalTouchpoints,Launch
2719,Samsung,Galaxy S25,ReferralBonus,Post-Launch
2720,Google,Pixel 8,NewYearNewYou,Launch
2721,Samsung,Neo QLED TV,WinterWonders,Post-Launch
2722,Google,Pixel Buds,EarthDay,Launch
2723,Nike,FlyKnit,DigitalTransformation,Post-Launch
2724,Samsung,Galaxy Buds,DigitalTransformation,Post-Launch
2725,Microsoft,Surface Pro,LocalTouchpoints,Launch
2726,Amazon,Fire TV,CyberMonday,Launch
2727,Samsung,Galaxy Buds,NextGeneration,Pre-Launch
2728,Toyota,Highlander,LoyaltyRewards,Launch
2729,Apple,Mac Mini,ValentinesDeals,Pre-Launch
2730,Nike,Air Max,DigitalTransformation,Pre-Launch
2731,Nike,Zoom Pegasus,WinterWonders,Launch
2732,Google,Chromebook,GlobalCampaign,Post-Launch
2733,Samsung,Galaxy Z Fold,BlackFriday,Launch
2734,Google,Nest Thermostat,HolidaySpecial,Pre-Launch
2735,Google,Nest Hub,CyberMonday,Post-Launch
2736,Google,Pixel Tablet,WinterWonders,Pre-Launch
2737,Nike,Air Max,ReferralBonus,Post-Launch
2738,Pepsi,Diet Pepsi,WinterWonders,Launch
2739,Nike,Epic React,BlackFriday,Pre-Launch
2740,Pepsi,Diet Pepsi,InnovationX,Launch
2741,Samsung,Neo QLED TV,ValentinesDeals,Launch
2742,Nike,Zoom Pegasus,BlackFriday,Launch
2743,Nike,Dri-FIT,BlackFriday,Launch
2744,Google,Pixel Tablet,NewYearNewYou,Pre-Launch
2745,Samsung,Galaxy Tab,SummerSale,Pre-Launch
2746,Microsoft,Surface Duo,ValentinesDeals,Post-Launch
2747,Microsoft,Surface Pro,SummerDreams,Launch
2748,Apple,iPhone 15,ReferralBonus,Launch
2749,Coca-Cola,Sprite,BlackFriday,Pre-Launch
2750,Amazon,Echo Dot,NewYearNewYou,Pre-Launch
2751,Samsung,Neo QLED TV,CustomerFirst,Launch
2752,Adidas,Samba,SpringBlast2025,Launch
2753,Google,Nest Hub,SustainableFuture,Launch
2754,Apple,Vision Pro,NextGeneration,Pre-Launch
2755,Nike,FlyKnit,GlobalCampaign,Launch
2756,Google,Nest Thermostat,InnovationX,Pre-Launch
2757,Pepsi,Pepsi Lime,CustomerFirst,Post-Launch
2758,Nike,Dri-FIT,BackToSchool,Launch
2759,Nike,Air Jordan,NextGeneration,Post-Launch
2760,Google,Pixel Buds,NewYearNewYou,Post-Launch
2761,Microsoft,Surface Laptop,DigitalTransformation,Launch
2762,Apple,Mac Mini,NewYearNewYou,Launch
2763,Adidas,Yeezy,NewYearNewYou,Pre-Launch
2764,Apple,Vision Pro,ValentinesDeals,Post-Launch
2765,Pepsi,Crystal Pepsi,InnovationX,Launch
2766,Adidas,Gazelle,FallCollection,Post-Launch
2767,Pepsi,Pepsi Max,LocalTouchpoints,Launch
2768,Adidas,Yeezy,SustainableFuture,Post-Launch
2769,Pepsi,Pepsi Wild Cherry,SummerDreams,Post-Launch
2770,Adidas,Predator,BlackFriday,Launch
2771,Amazon,Fire Tablet,PowerRelease,Post-Launch
2772,Coca-Cola,Sprite,FallCollection,Launch
2773,Pepsi,Pepsi Wild Cherry,PowerRelease,Pre-Launch
2774,Amazon,Kindle,PowerRelease,Post-Launch
2775,Pepsi,Crystal Pepsi,FallCollection,Post-Launch
2776,Adidas,Ultraboost,SummerDreams,Pre-Launch
2777,Samsung,Galaxy Tab,ReferralBonus,Launch
2778,Adidas,Ultraboost,LaunchWave,Post-Launch
2779,Samsung,Neo QLED TV,SummerDreams,Launch
2780,Apple,iPhone 15,SustainableFuture,Launch
2781,Google,Pixel Buds,NewYearNewYou,Pre-Launch
2782,Nike,FlyKnit,EarthDay,Pre-Launch
2783,Adidas,Samba,WinterWonders,Launch
2784,Google,Pixel Tablet,BackToSchool,Post-Launch
2785,Google,Nest Thermostat,NewYearNewYou,Post-Launch
2786,Toyota,RAV4,DigitalTransformation,Launch
2787,Nike,Air Jordan,DigitalTransformation,Launch
2788,Nike,FlyKnit,InnovationX,Pre-Launch
2789,Google,Nest Hub,SpringBlast2025,Pre-Launch
2790,Google,Pixel Buds,LaunchWave,Pre-Launch
2791,Pepsi,Pepsi Max,ValentinesDeals,Post-Launch
2792,Adidas,Yeezy,EarthDay,Post-Launch
2793,Nike,Zoom Pegasus,SummerDreams,Post-Launch
2794,Adidas,Superstar,CustomerFirst,Pre-Launch
2795,Nike,Air Max,SpringBlast2025,Post-Launch
2796,Apple,Apple Watch,BlackFriday,Post-Launch
2797,Toyota,Corolla,GlobalCampaign,Pre-Launch
2798,Amazon,Fire TV,FallCollection,Post-Launch
2799,Samsung,Galaxy Watch,SummerSale,Launch
2800,Adidas,Predator,InnovationX,Pre-Launch
2801,Adidas,Yeezy,SpringBlast2025,Launch
2802,Pepsi,Crystal Pepsi,CustomerFirst,Pre-Launch
2803,Google,Pixel Tablet,LocalTouchpoints,Post-Launch
2804,Samsung,Galaxy Buds,ReferralBonus,Launch
2805,Toyota,Sienna,NewYearNewYou,Pre-Launch
2806,Samsung,Galaxy S25,PowerRelease,Post-Launch
2807,Toyota,Camry,SpringBlast2025,Pre-Launch
2808,Apple,iPhone 15,SummerSale,Launch
2809,Google,Pixel Watch,BackToSchool,Pre-Launch
2810,Toyota,Tacoma,SustainableFuture,Launch
2811,Apple,iMac,LoyaltyRewards,Post-Launch
2812,Nike,FlyKnit,ReferralBonus,Launch
2813,Google,Pixel Tablet,SummerDreams,Pre-Launch
2814,Nike,Epic React,ValentinesDeals,Post-Launch
2815,Pepsi,Pepsi Max,ReferralBonus,Launch
2816,Microsoft,Surface Laptop,BackToSchool,Post-Launch
2817,Coca-Cola,Coca-Cola Cherry,SustainableFuture,Post-Launch
2818,Coca-Cola,Coke Zero,PowerRelease,Launch
2819,Apple,Vision Pro,ValentinesDeals,Launch
2820,Microsoft,Surface Go,SpringBlast2025,Post-Launch
2821,Nike,Air Force 1,ValentinesDeals,Post-Launch
2822,Microsoft,Surface Duo,LoyaltyRewards,Launch
2823,Amazon,Kindle,CyberMonday,Launch
2824,Microsoft,Xbox Series X,ValentinesDeals,Launch
2825,Microsoft,Surface Laptop,SummerDreams,Pre-Launch
2826,Google,Pixel Watch,EarthDay,Post-Launch
2827,Nike,Air Force 1,InnovationX,Launch
2828,Apple,iPhone 15,BlackFriday,Pre-Launch
2829,Adidas,Predator,GlobalCampaign,Pre-Launch
2830,Google,Nest Thermostat,SummerDreams,Launch
2831,Google,Pixel 8,SummerDreams,Post-Launch
2832,Pepsi,Pepsi Zero Sugar,FallCollection,Post-Launch
2833,Toyota,Tundra,GlobalCampaign,Launch
2834,Amazon,Ring Camera,LaunchWave,Pre-Launch
2835,Adidas,NMD,PowerRelease,Post-Launch
2836,Amazon,Ring Camera,SummerDreams,Pre-Launch
2837,Microsoft,Surface Pro,BlackFriday,Launch
2838,Coca-Cola,Diet Coke,ReferralBonus,Pre-Launch
2839,Amazon,Eero WiFi,CustomerFirst,Pre-Launch
2840,Microsoft,Xbox Series X,NextGeneration,Post-Launch
2841,Toyota,Prius,PowerRelease,Launch
2842,Pepsi,Crystal Pepsi,ValentinesDeals,Launch
2843,Samsung,Galaxy Buds,LaunchWave,Launch
2844,Amazon,Eero WiFi,ValentinesDeals,Post-Launch
2845,Pepsi,Pepsi Wild Cherry,BackToSchool,Post-Launch
2846,Adidas,Predator,SpringBlast2025,Post-Launch
2847,Apple,MacBook Pro,LaunchWave,Post-Launch
2848,Adidas,Ultraboost,InnovationX,Post-Launch
2849,Apple,Mac Mini,ReferralBonus,Post-Launch
2850,Adidas,Gazelle,NextGeneration,Launch
2851,Samsung,Galaxy Watch,WinterWonders,Launch
2852,Amazon,Fire TV,SummerSale,Post-Launch
2853,Nike,Epic React,DigitalTransformation,Pre-Launch
2854,Coca-Cola,Coca-Cola Cherry,CyberMonday,Launch
2855,Microsoft,Surface Pro,WinterWonders,Pre-Launch
2856,Samsung,Galaxy S25,DigitalTransformation,Launch
2857,Toyota,Tundra,EarthDay,Launch
2858,Samsung,Neo QLED TV,HolidaySpecial,Post-Launch
2859,Microsoft,Xbox Series X,HolidaySpecial,Launch
2860,Apple,MacBook Pro,NextGeneration,Post-Launch
2861,Google,Nest Thermostat,NewYearNewYou,Pre-Launch
2862,Microsoft,Surface Duo,BlackFriday,Post-Launch
2863,Adidas,Stan Smith,BlackFriday,Launch
2864,Apple,Vision Pro,DigitalTransformation,Pre-Launch
2865,Amazon,Kindle,NextGeneration,Pre-Launch
2866,Nike,Air Jordan,HolidaySpecial,Post-Launch
2867,Adidas,Stan Smith,SummerDreams,Pre-Launch
2868,Nike,Dri-FIT,DigitalTransformation,Pre-Launch
2869,Apple,iMac,SummerDreams,Launch
2870,Apple,MacBook Pro,FallCollection,Pre-Launch
2871,Microsoft,Surface Go,ValentinesDeals,Launch
2872,Apple,iMac,FallCollection,Launch
2873,Nike,Zoom Pegasus,InnovationX,Post-Launch
2874,Adidas,Gazelle,DigitalTransformation,Launch
2875,Amazon,Kindle,LoyaltyRewards,Launch
2876,Toyota,Camry,NextGeneration,Launch
2877,Google,Chromebook,CyberMonday,Pre-Launch
2878,Adidas,Ultraboost,GlobalCampaign,Post-Launch
2879,Coca-Cola,Diet Coke,WinterWonders,Post-Launch
2880,Amazon,Fire TV,SummerDreams,Launch
2881,Nike,React,InnovationX,Launch
2882,Adidas,Superstar,WinterWonders,Post-Launch
2883,Adidas,Gazelle,LaunchWave,Launch
2884,Toyota,Highlander,CyberMonday,Post-Launch
2885,Pepsi,Diet Pepsi,PowerRelease,Pre-Launch
2886,Samsung,Neo QLED TV,FallCollection,Post-Launch
2887,Adidas,Superstar,SustainableFuture,Pre-Launch
2888,Nike,Zoom Pegasus,FallCollection,Post-Launch
2889,Amazon,Ring Camera,WinterWonders,Launch
2890,Apple,Mac Mini,ValentinesDeals,Post-Launch
2891,Google,Nest Hub,LaunchWave,Pre-Launch
2892,Amazon,Eero WiFi,SustainableFuture,Pre-Launch
2893,Google,Chromebook,NextGeneration,Pre-Launch
2894,Amazon,Eero WiFi,GlobalCampaign,Post-Launch
2895,Samsung,Galaxy Z Fold,ReferralBonus,Pre-Launch
2896,Amazon,Fire Tablet,InnovationX,Post-Launch
2897,Toyota,Sienna,HolidaySpecial,Pre-Launch
2898,Adidas,Predator,NextGeneration,Post-Launch
2899,Google,Pixel Watch,SummerDreams,Post-Launch
2900,Coca-Cola,Coca-Cola Vanilla,SpringBlast2025,Post-Launch
2901,Amazon,Fire TV,InnovationX,Post-Launch
2902,Toyota,Sienna,NewYearNewYou,Launch
2903,Apple,Mac Mini,BackToSchool,Pre-Launch
2904,Apple,iMac,LocalTouchpoints,Post-Launch
2905,Pepsi,Pepsi Zero Sugar,SustainableFuture,Post-Launch
2906,Adidas,Samba,SummerSale,Launch
2907,Coca-Cola,Fanta,SummerSale,Post-Launch
2908,Samsung,Galaxy Buds,LaunchWave,Pre-Launch
2909,Microsoft,Surface Duo,ValentinesDeals,Pre-Launch
2910,Adidas,Stan Smith,LaunchWave,Launch
2911,Pepsi,Diet Pepsi,BlackFriday,Pre-Launch
2912,Nike,Zoom Pegasus,NewYearNewYou,Post-Launch
2913,Adidas,Ultraboost,LocalTouchpoints,Pre-Launch
2914,Adidas,Yeezy,SpringBlast2025,Pre-Launch
2915,Google,Pixel Buds,GlobalCampaign,Post-Launch
2916,Pepsi,Pepsi Lime,LoyaltyRewards,Pre-Launch
2917,Toyota,RAV4,BackToSchool,Pre-Launch
2918,Apple,iPhone 15,InnovationX,Launch
2919,Apple,iPhone 15,BackToSchool,Launch
2920,Amazon,Ring Camera,BlackFriday,Post-Launch
2921,Coca-Cola,Fanta,ReferralBonus,Launch
2922,Apple,iMac,WinterWonders,Pre-Launch
2923,Pepsi,Pepsi Wild Cherry,WinterWonders,Launch
2924,Toyota,RAV4,NextGeneration,Post-Launch
2925,Nike,Air Max,LoyaltyRewards,Launch
2926,Apple,Apple Watch,CustomerFirst,Post-Launch
2927,Toyota,Tacoma,CustomerFirst,Pre-Launch
2928,Nike,Air Max,SummerSale,Launch
2929,Coca-Cola,Coca-Cola Vanilla,DigitalTransformation,Launch
2930,Amazon,Echo Dot,HolidaySpecial,Launch
2931,Pepsi,Diet Pepsi,ValentinesDeals,Launch
2932,Google,Nest Thermostat,GlobalCampaign,Pre-Launch
2933,Google,Pixel Tablet,BackToSchool,Pre-Launch
2934,Samsung,Galaxy Watch,HolidaySpecial,Launch
2935,Toyota,Prius,WinterWonders,Post-Launch
2936,Adidas,NMD,NextGeneration,Pre-Launch
2937,Nike,Air Jordan,NewYearNewYou,Launch
2938,Google,Nest Hub,ValentinesDeals,Launch
2939,Adidas,Stan Smith,NextGeneration,Launch
2940,Amazon,Eero WiFi,HolidaySpecial,Post-Launch
2941,Adidas,Gazelle,NextGeneration,Post-Launch
2942,Pepsi,Pepsi Max,DigitalTransformation,Post-Launch
2943,Toyota,Corolla,NewYearNewYou,Launch
2944,Samsung,Galaxy Tab,NewYearNewYou,Post-Launch
2945,Nike,Dri-FIT,FallCollection,Pre-Launch
2946,Google,Pixel 8,BackToSchool,Launch
2947,Adidas,Stan Smith,SustainableFuture,Pre-Launch
2948,Apple,iPad Air,LaunchWave,Post-Launch
2949,Adidas,Stan Smith,BlackFriday,Post-Launch
2950,Adidas,Superstar,SpringBlast2025,Launch
2951,Google,Pixel Tablet,DigitalTransformation,Post-Launch
2952,Adidas,NMD,ValentinesDeals,Post-Launch
2953,Microsoft,Surface Go,CustomerFirst,Launch
2954,Toyota,RAV4,NextGeneration,Pre-Launch
2955,Apple,Mac Mini,SummerSale,Post-Launch
2956,Amazon,Ring Camera,SummerDreams,Launch
2957,Coca-Cola,Sprite,PowerRelease,Launch
2958,Microsoft,Surface Laptop,DigitalTransformation,Pre-Launch
2959,Adidas,Yeezy,GlobalCampaign,Launch
2960,Coca-Cola,Fanta,InnovationX,Post-Launch
2961,Amazon,Kindle,SustainableFuture,Post-Launch
2962,Coca-Cola,Sprite,HolidaySpecial,Launch
2963,Adidas,Yeezy,CyberMonday,Post-Launch
2964,Apple,MacBook Pro,SustainableFuture,Post-Launch
2965,Google,Chromebook,DigitalTransformation,Post-Launch
2966,Amazon,Eero WiFi,BlackFriday,Pre-Launch
2967,Toyota,Highlander,ValentinesDeals,Launch
2968,Pepsi,Crystal Pepsi,BlackFriday,Pre-Launch
2969,Nike,FlyKnit,HolidaySpecial,Pre-Launch
2970,Pepsi,Pepsi Lime,DigitalTransformation,Post-Launch
2971,Apple,iPhone 15,CyberMonday,Launch
2972,Adidas,NMD,ValentinesDeals,Launch
2973,Adidas,Stan Smith,ValentinesDeals,Launch
2974,Nike,Dri-FIT,CustomerFirst,Post-Launch
2975,Toyota,Sienna,CustomerFirst,Pre-Launch
2976,Coca-Cola,Coke Zero,LocalTouchpoints,Post-Launch
2977,Adidas,NMD,LaunchWave,Post-Launch
2978,Toyota,Tacoma,LoyaltyRewards,Post-Launch
2979,Microsoft,Surface Go,PowerRelease,Launch
2980,Coca-Cola,Fanta,DigitalTransformation,Post-Launch
2981,Amazon,Kindle,NewYearNewYou,Pre-Launch
2982,Microsoft,Xbox Elite Controller,NextGeneration,Post-Launch
2983,Apple,iPhone 15,SpringBlast2025,Launch
2984,Microsoft,Surface Duo,DigitalTransformation,Launch
2985,Apple,iMac,LaunchWave,Launch
2986,Google,Pixel Watch,LocalTouchpoints,Launch
2987,Google,Pixel 8,ReferralBonus,Pre-Launch
2988,Pepsi,Pepsi Wild Cherry,ValentinesDeals,Post-Launch
2989,Pepsi,Crystal Pepsi,BackToSchool,Launch
2990,Microsoft,Surface Go,GlobalCampaign,Post-Launch
2991,Nike,FlyKnit,CyberMonday,Post-Launch
2992,Nike,React,LaunchWave,Pre-Launch
2993,Microsoft,Surface Pro,CyberMonday,Pre-Launch
2994,Apple,iPad Air,NextGeneration,Pre-Launch
2995,Coca-Cola,Sprite,NewYearNewYou,Launch
2996,Apple,MacBook Pro,LocalTouchpoints,Launch
2997,Coca-Cola,Coca-Cola Cherry,SpringBlast2025,Pre-Launch
2998,Amazon,Fire Tablet,WinterWonders,Launch
2999,Apple,Vision Pro,EarthDay,Launch
3000,Microsoft,Surface Laptop,CyberMonday,Post-Launch
3001,Samsung,Galaxy Z Fold,BackToSchool,Pre-Launch
3002,Nike,Dri-FIT,LoyaltyRewards,Post-Launch
3003,Adidas,Gazelle,CyberMonday,Pre-Launch
3004,Google,Pixel Watch,SpringBlast2025,Launch
3005,Toyota,RAV4,ValentinesDeals,Pre-Launch
3006,Nike,Air Jordan,SustainableFuture,Launch
3007,Samsung,Neo QLED TV,PowerRelease,Launch
3008,Adidas,Stan Smith,DigitalTransformation,Post-Launch
3009,Adidas,Superstar,NewYearNewYou,Post-Launch
3010,Samsung,Galaxy Watch,HolidaySpecial,Post-Launch
3011,Google,Nest Hub,LoyaltyRewards,Post-Launch
3012,Pepsi,Pepsi Max,PowerRelease,Post-Launch
3013,Amazon,Halo Band,ValentinesDeals,Pre-Launch
3014,Apple,Vision Pro,WinterWonders,Post-Launch
3015,Google,Pixel 8,LocalTouchpoints,Pre-Launch
3016,Toyota,Sienna,ReferralBonus,Post-Launch
3017,Amazon,Echo Dot,EarthDay,Launch
3018,Microsoft,Surface Duo,InnovationX,Pre-Launch
3019,Microsoft,Surface Go,HolidaySpecial,Launch
3020,Nike,Air Force 1,BlackFriday,Pre-Launch
3021,Microsoft,Surface Laptop,SpringBlast2025,Launch
3022,Coca-Cola,Fanta,CyberMonday,Post-Launch
3023,Google,Nest Thermostat,BlackFriday,Post-Launch
3024,Toyota,Camry,SpringBlast2025,Launch
3025,Pepsi,Pepsi Lime,FallCollection,Post-Launch
3026,Microsoft,Xbox Elite Controller,LoyaltyRewards,Post-Launch
3027,Microsoft,Surface Duo,FallCollection,Pre-Launch
3028,Amazon,Ring Camera,SpringBlast2025,Post-Launch
3029,Samsung,Galaxy Buds,WinterWonders,Pre-Launch
3030,Pepsi,Crystal Pepsi,InnovationX,Pre-Launch
3031,Microsoft,Xbox Elite Controller,FallCollection,Pre-Launch
3032,Adidas,Samba,PowerRelease,Pre-Launch
3033,Pepsi,Diet Pepsi,PowerRelease,Post-Launch
3034,Apple,iPad Air,LoyaltyRewards,Post-Launch
3035,Apple,MacBook Pro,SustainableFuture,Pre-Launch
3036,Adidas,NMD,SummerSale,Pre-Launch
3037,Coca-Cola,Diet Coke,NewYearNewYou,Pre-Launch
3038,Google,Nest Hub,InnovationX,Launch
3039,Coca-Cola,Sprite,SpringBlast2025,Launch
3040,Toyota,Tundra,LaunchWave,Post-Launch
3041,Toyota,Highlander,ReferralBonus,Launch
3042,Nike,Air Jordan,BackToSchool,Post-Launch
3043,Google,Pixel 8,EarthDay,Launch
3044,Google,Pixel Watch,NextGeneration,Post-Launch
3045,Samsung,Galaxy Tab,SpringBlast2025,Post-Launch
3046,Amazon,Fire TV,ValentinesDeals,Pre-Launch
3047,Adidas,Superstar,GlobalCampaign,Launch
3048,Google,Nest Thermostat,LoyaltyRewards,Launch
3049,Nike,FlyKnit,PowerRelease,Launch
3050,Adidas,Ultraboost,ReferralBonus,Post-Launch
3051,Toyota,Sienna,HolidaySpecial,Post-Launch
3052,Coca-Cola,Fanta,ReferralBonus,Post-Launch
3053,Google,Pixel Watch,SpringBlast2025,Post-Launch
3054,Pepsi,Pepsi Max,FallCollection,Launch
3055,Samsung,Galaxy Buds,SummerSale,Post-Launch
3056,Apple,iPhone 15,LaunchWave,Launch
3057,Nike,Air Jordan,BlackFriday,Pre-Launch
3058,Samsung,Galaxy Watch,ValentinesDeals,Pre-Launch
3059,Adidas,Gazelle,BlackFriday,Launch
3060,Adidas,Samba,NewYearNewYou,Launch
3061,Google,Pixel Tablet,ValentinesDeals,Post-Launch
3062,Google,Pixel Buds,LaunchWave,Post-Launch
3063,Microsoft,Xbox Elite Controller,SpringBlast2025,Launch
3064,Nike,Air Max,LocalTouchpoints,Pre-Launch
3065,Toyota,Camry,NewYearNewYou,Post-Launch
3066,Samsung,Galaxy Watch,LoyaltyRewards,Launch
3067,Apple,iPhone 15,SpringBlast2025,Post-Launch
3068,Nike,Air Jordan,SummerDreams,Post-Launch
3069,Pepsi,Pepsi Max,ValentinesDeals,Pre-Launch
3070,Toyota,Prius,ReferralBonus,Post-Launch
3071,Google,Nest Thermostat,SustainableFuture,Pre-Launch
3072,Pepsi,Pepsi Lime,SustainableFuture,Post-Launch
3073,Apple,Mac Mini,NextGeneration,Post-Launch
3074,Microsoft,Surface Duo,DigitalTransformation,Post-Launch
3075,Apple,Mac Mini,BlackFriday,Launch
3076,Nike,Air Max,HolidaySpecial,Pre-Launch
3077,Pepsi,Crystal Pepsi,LaunchWave,Pre-Launch
3078,Toyota,Camry,EarthDay,Pre-Launch
3079,Apple,iPhone 15,LocalTouchpoints,Pre-Launch
3080,Google,Pixel Watch,NewYearNewYou,Pre-Launch
3081,Apple,iPad Air,SummerDreams,Pre-Launch
3082,Toyota,Sienna,CyberMonday,Pre-Launch
3083,Nike,Air Jordan,FallCollection,Pre-Launch
3084,Google,Chromebook,CustomerFirst,Launch
3085,Samsung,Neo QLED TV,BackToSchool,Post-Launch
3086,Nike,Air Jordan,NextGeneration,Launch
3087,Coca-Cola,Diet Coke,ValentinesDeals,Post-Launch
3088,Coca-Cola,Diet Coke,PowerRelease,Post-Launch
3089,Samsung,Galaxy S25,EarthDay,Pre-Launch
3090,Coca-Cola,Fanta,LoyaltyRewards,Pre-Launch
3091,Coca-Cola,Sprite,CustomerFirst,Launch
3092,Nike,Epic React,SummerDreams,Pre-Launch
3093,Adidas,Ultraboost,LoyaltyRewards,Launch
3094,Apple,Apple Watch,ValentinesDeals,Launch
3095,Nike,Air Max,PowerRelease,Post-Launch
3096,Apple,Apple Watch,ReferralBonus,Launch
3097,Google,Nest Thermostat,LoyaltyRewards,Post-Launch
3098,Pepsi,Diet Pepsi,HolidaySpecial,Launch
3099,Pepsi,Crystal Pepsi,SummerDreams,Launch
3100,Google,Pixel Buds,InnovationX,Post-Launch
3101,Apple,MacBook Pro,LaunchWave,Pre-Launch
3102,Google,Nest Hub,SustainableFuture,Pre-Launch
3103,Nike,Zoom Pegasus,EarthDay,Pre-Launch
3104,Amazon,Kindle,LaunchWave,Launch
3105,Microsoft,Surface Duo,EarthDay,Launch
3106,Nike,Zoom Pegasus,DigitalTransformation,Post-Launch
3107,Nike,Air Jordan,CustomerFirst,Pre-Launch
3108,Coca-Cola,Coca-Cola Vanilla,SummerDreams,Pre-Launch
3109,Toyota,Sienna,BackToSchool,Post-Launch
3110,Apple,Vision Pro,PowerRelease,Launch
3111,Amazon,Ring Camera,NextGeneration,Launch
3112,Pepsi,Diet Pepsi,DigitalTransformation,Launch
3113,Amazon,Fire TV,BlackFriday,Pre-Launch
3114,Google,Nest Thermostat,CustomerFirst,Post-Launch
3115,Apple,iMac,NextGeneration,Pre-Launch
3116,Amazon,Eero WiFi,HolidaySpecial,Launch
3117,Nike,React,SustainableFuture,Post-Launch
3118,Adidas,Ultraboost,LocalTouchpoints,Launch
3119,Apple,MacBook Pro,WinterWonders,Pre-Launch
3120,Nike,Epic React,NewYearNewYou,Launch
3121,Apple,iPad Air,BlackFriday,Launch
3122,Apple,iPad Air,GlobalCampaign,Pre-Launch
3123,Toyota,Prius,SustainableFuture,Pre-Launch
3124,Amazon,Fire Tablet,DigitalTransformation,Post-Launch
3125,Samsung,Galaxy Buds,BackToSchool,Pre-Launch
3126,Coca-Cola,Sprite,LaunchWave,Launch
